quarter,airline_id,origin_airport,destination_airport,distance,num_people,revenue
2,9K,AUG,BOS,148,48,1380
2,9K,RUT,BOS,127,42,1000
2,9K,LEB,BOS,109,67,1715
2,9K,ALB,BOS,145,11,265
2,9K,ACK,BOS,91,79,1365
2,9K,SLK,BOS,213,27,1235
2,9K,OGS,BOS,275,19,1295
2,9K,HYA,BOS,61,6,70
2,9K,STL,CGI,114,18,430
2,9K,SJU,CPX,47,4,30
2,9K,BIL,GDV,201,4,170
2,9K,BIL,GGW,189,8,310
2,9K,SPN,GUM,129,34,920
2,9K,LEB,HPN,191,2,90
2,9K,BIL,HVR,197,7,235
2,9K,BOS,HYA,61,8,60
2,9K,ACK,HYA,31,2,20
2,9K,STL,IRK,149,12,440
2,9K,BOS,LEB,109,78,1830
2,9K,HPN,LEB,191,1,5
2,9K,SJU,MAZ,76,17,405
2,9K,ALB,MSS,160,6,120
2,9K,BOS,MVY,70,62,670
2,9K,STL,MWA,101,20,760
2,9K,BOS,OGS,275,25,1265
2,9K,ALB,OGS,157,16,520
2,9K,BIL,OLF,211,6,180
2,9K,STL,OWB,188,25,955
2,9K,BOS,PVC,45,14,200
2,9K,BOS,RKD,152,46,1330
2,9K,GUM,ROP,56,1,5
2,9K,BOS,RUT,127,43,1195
2,9K,BIL,SDY,245,17,1115
2,9K,STT,SJU,68,53,735
2,9K,STX,SJU,94,20,530
2,9K,CPX,SJU,47,6,80
2,9K,MAZ,SJU,76,18,230
2,9K,VQS,SJU,39,20,180
2,9K,BOS,SLK,213,39,2155
2,9K,GUM,SPN,129,26,570
2,9K,TBN,STL,119,124,3510
2,9K,CGI,STL,114,14,320
2,9K,MWA,STL,101,24,910
2,9K,UIN,STL,93,20,340
2,9K,IRK,STL,149,10,290
2,9K,OWB,STL,188,17,475
2,9K,SJU,STT,68,59,715
2,9K,STX,STT,45,2,10
2,9K,SJU,STX,94,24,650
2,9K,STT,STX,45,1,15
2,9K,STL,TBN,119,104,2980
2,9K,STL,UIN,93,26,340
2,9K,SJU,VQS,39,17,185
2,AA,CLT,ABE,481,1075,121655
2,AA,PHL,ABE,55,271,2845
2,AA,ATL,ABE,692,1,105
2,AA,DFW,ABI,158,2002,64090
2,AA,LAX,ABQ,677,1240,226430
2,AA,DFW,ABQ,569,6199,866275
2,AA,PHX,ABQ,328,2373,181025
2,AA,ORD,ABQ,1118,814,242760
2,AA,SBA,ABQ,754,5,675
2,AA,LGB,ABQ,664,6,3300
2,AA,MRY,ABQ,861,8,2330
2,AA,TUS,ABQ,321,6,500
2,AA,DCA,ACK,405,50,4530
2,AA,LGA,ACK,202,17,675
2,AA,DFW,ACT,89,1128,18450
2,AA,DFW,AEX,285,820,54050
2,AA,CLT,AGS,140,2661,74965
2,AA,LGA,AGS,678,51,9985
2,AA,DCA,AGS,468,76,7550
2,AA,ORD,AGS,677,24,3160
2,AA,DFW,AGS,874,16,2880
2,AA,PHL,AGS,583,18,3580
2,AA,IND,AGS,499,2,80
2,AA,GNV,AGS,254,1,105
2,AA,PHL,ALB,212,1682,76570
2,AA,CLT,ALB,646,2677,412725
2,AA,DCA,ALB,318,1606,110730
2,AA,SAV,ALB,837,10,1890
2,AA,MEM,ALB,1019,11,2305
2,AA,RDU,ALB,544,4,630
2,AA,ORD,ALB,723,866,146330
2,AA,STL,ALB,910,7,1475
2,AA,ILM,ALB,625,12,1440
2,AA,IAH,ALB,1482,1,415
2,AA,MSP,ALB,980,1,115
2,AA,MSY,ALB,1267,1,175
2,AA,ORD,ALO,234,631,30925
2,AA,SEA,ALW,213,9,465
2,AA,DFW,AMA,312,2570,178320
2,AA,PHX,ANC,2552,432,278840
2,AA,SEA,ANC,1448,811,297085
2,AA,PDX,ANC,1542,169,59575
2,AA,LAX,ANC,2345,435,273865
2,AA,DFW,ANC,3043,414,291840
2,AA,ORD,ANC,2846,7,5495
2,AA,FAI,ANC,261,1,5
2,AA,BOS,ANC,3383,2,1290
2,AA,PHL,ART,287,488,31270
2,AA,DFW,ASE,701,163,29195
2,AA,LAX,ASE,737,106,21650
2,AA,ORD,ASE,1013,172,43180
2,AA,DFW,ATL,731,7725,1411325
2,AA,MIA,ATL,594,3733,584415
2,AA,CLT,ATL,226,5572,265340
2,AA,LGA,ATL,762,3406,612750
2,AA,ORD,ATL,606,3760,654860
2,AA,SEA,ATL,2182,9,4495
2,AA,PHX,ATL,1587,2391,962415
2,AA,LAX,ATL,1947,3305,1738695
2,AA,BDL,ATL,859,29,5615
2,AA,PHL,ATL,666,4323,846825
2,AA,DCA,ATL,547,1995,256065
2,AA,SAN,ATL,1892,15,9335
2,AA,EWR,ATL,746,14,3160
2,AA,ONT,ATL,1900,6,3040
2,AA,MCI,ATL,692,5,1145
2,AA,SJC,ATL,2116,1,195
2,AA,LAS,ATL,1747,5,2395
2,AA,MHT,ATL,952,1,155
2,AA,RDU,ATL,356,2,50
2,AA,MSY,ATL,425,2,170
2,AA,JAX,ATL,270,1,5
2,AA,SLC,ATL,1590,1,575
2,AA,FLL,ATL,581,1,165
2,AA,ORD,ATW,160,1,45
2,AA,ORD,AUS,977,3516,891140
2,AA,CLT,AUS,1032,3989,991615
2,AA,DFW,AUS,190,10449,433925
2,AA,PHX,AUS,872,2425,516835
2,AA,LAX,AUS,1242,3032,887630
2,AA,PVD,AUS,1662,8,2120
2,AA,JFK,AUS,1521,934,396120
2,AA,PHL,AUS,1430,1140,398420
2,AA,MIA,AUS,1103,1014,279290
2,AA,ORF,AUS,1319,1,215
2,AA,ALB,AUS,1577,4,1130
2,AA,BDL,AUS,1607,4,3200
2,AA,FAT,AUS,1348,12,4730
2,AA,DCA,AUS,1315,24,8080
2,AA,EWR,AUS,1504,1,135
2,AA,RDU,AUS,1162,18,8730
2,AA,BUR,AUS,1241,3,1175
2,AA,IND,AUS,919,6,890
2,AA,ONT,AUS,1196,14,3710
2,AA,ILM,AUS,1189,5,2075
2,AA,DTW,AUS,1149,4,1150
2,AA,SBA,AUS,1327,7,3305
2,AA,PIT,AUS,1210,7,2555
2,AA,BOS,AUS,1698,1,235
2,AA,STL,AUS,721,1,275
2,AA,FLL,AUS,1105,1,85
2,AA,TPA,AUS,928,2,250
2,AA,JAX,AUS,954,1,105
2,AA,CLT,AVL,91,2027,35125
2,AA,CLE,AVL,414,1,105
2,AA,ATL,AVL,164,1,15
2,AA,PHL,AVP,104,1156,23090
2,AA,CLT,AVP,509,1610,198180
2,AA,MEM,AVP,887,1,25
2,AA,CHS,AVP,629,2,560
2,AA,VPS,AVP,961,1,265
2,AA,ORD,AZO,122,621,14265
2,AA,ORD,BDL,783,2893,574965
2,AA,CLT,BDL,644,5976,923590
2,AA,STL,BDL,957,3,495
2,AA,LAX,BDL,2527,1228,706160
2,AA,DFW,BDL,1471,2156,772440
2,AA,MIA,BDL,1194,800,252810
2,AA,PHL,BDL,196,2586,109930
2,AA,JAX,BDL,935,9,1545
2,AA,DCA,BDL,313,2121,152705
2,AA,LAS,BDL,2297,7,4035
2,AA,SFO,BDL,2625,22,10290
2,AA,RSW,BDL,1180,10,5460
2,AA,RDU,BDL,532,13,1445
2,AA,IAH,BDL,1507,9,3345
2,AA,CMH,BDL,550,1,85
2,AA,ORF,BDL,396,4,220
2,AA,MCI,BDL,1169,1,645
2,AA,RIC,BDL,393,1,175
2,AA,MEM,BDL,1049,1,1265
2,AA,PHX,BFL,425,1395,143055
2,AA,LBB,BFL,989,8,1370
2,AA,MAF,BFL,999,1,325
2,AA,YUM,BFL,319,1,85
2,AA,ELP,BFL,772,2,340
2,AA,DRO,BFL,642,2,490
2,AA,DCA,BGR,590,829,118865
2,AA,PHL,BGR,473,1563,169215
2,AA,CLT,BGR,921,29,6495
2,AA,LGA,BGR,378,14,1270
2,AA,CLT,BHM,350,2778,224920
2,AA,PHL,BHM,772,523,97125
2,AA,DCA,BHM,653,311,52145
2,AA,MIA,BHM,661,339,51845
2,AA,DFW,BHM,597,2110,311870
2,AA,ORD,BHM,584,6,530
2,AA,PIT,BHM,598,2,270
2,AA,CAK,BHM,585,1,35
2,AA,IAD,BHM,637,2,870
2,AA,FAY,BHM,461,1,65
2,AA,SEA,BIL,664,5,665
2,AA,DFW,BIL,1081,183,47565
2,AA,ORD,BIS,716,295,50325
2,AA,DFW,BIS,977,426,105590
2,AA,SEA,BLI,93,39,965
2,AA,ORD,BMI,116,658,14850
2,AA,DFW,BMI,690,773,119815
2,AA,DFW,BNA,631,7446,1141320
2,AA,CLT,BNA,328,5238,395060
2,AA,JFK,BNA,765,511,129895
2,AA,PHL,BNA,675,2410,429270
2,AA,LAX,BNA,1797,1718,702860
2,AA,MIA,BNA,806,1017,197285
2,AA,DCA,BNA,562,1802,264800
2,AA,LGA,BNA,764,1927,421425
2,AA,PWM,BNA,1010,2,1460
2,AA,ORD,BNA,409,2935,288785
2,AA,SEA,BNA,1978,7,3435
2,AA,ILM,BNA,513,3,385
2,AA,MSY,BNA,471,2,230
2,AA,IND,BNA,249,2,50
2,AA,PIT,BNA,462,12,2140
2,AA,RDU,BNA,442,2,100
2,AA,ALB,BNA,825,6,1040
2,AA,CHS,BNA,439,3,525
2,AA,MCI,BNA,491,2,190
2,AA,TLH,BNA,417,2,190
2,AA,SAT,BNA,822,3,465
2,AA,CVG,BNA,230,1,5
2,AA,MKE,BNA,475,1,145
2,AA,CMH,BNA,337,1,55
2,AA,DFW,BOI,1272,993,312795
2,AA,PHX,BOI,735,1667,281055
2,AA,SEA,BOI,399,4,280
2,AA,IND,BOI,1563,6,1600
2,AA,ORD,BOI,1437,2,400
2,AA,PIT,BOI,1850,4,1170
2,AA,MCO,BOS,1121,32,10720
2,AA,PHL,BOS,280,10328,737000
2,AA,SAN,BOS,2588,24,11430
2,AA,PIT,BOS,496,835,103155
2,AA,CLT,BOS,728,10772,1979550
2,AA,LAX,BOS,2611,4910,3080400
2,AA,MIA,BOS,1258,4851,1715135
2,AA,DFW,BOS,1562,8021,2950015
2,AA,DCA,BOS,399,11103,1023515
2,AA,LGA,BOS,184,5817,243065
2,AA,ORD,BOS,867,10667,2367095
2,AA,PHX,BOS,2300,5167,2881565
2,AA,JFK,BOS,187,846,37430
2,AA,ROC,BOS,343,677,54155
2,AA,SYR,BOS,265,139,7395
2,AA,PDX,BOS,2537,18,12430
2,AA,BUF,BOS,395,412,38630
2,AA,SEA,BOS,2496,15,9925
2,AA,PBI,BOS,1197,13,3185
2,AA,MDT,BOS,335,156,11110
2,AA,SNA,BOS,2592,50,32250
2,AA,DEN,BOS,1754,22,10730
2,AA,TPA,BOS,1185,4,1360
2,AA,RSW,BOS,1249,7,2145
2,AA,MSY,BOS,1368,11,6545
2,AA,SLC,BOS,2105,3,1835
2,AA,IAH,BOS,1597,1,325
2,AA,DFW,BPT,270,558,32610
2,AA,DFW,BRO,482,1197,127405
2,AA,DFW,BTR,383,2148,190380
2,AA,CLT,BTR,675,1095,182625
2,AA,HPN,BTR,1216,1,145
2,AA,PHL,BTV,335,1657,128815
2,AA,BNA,BTV,916,2,220
2,AA,CMH,BTV,587,1,205
2,AA,DCA,BTV,437,1829,192495
2,AA,CLT,BTV,761,975,183265
2,AA,MSY,BTV,1368,3,1115
2,AA,LGA,BTV,258,5,155
2,AA,MYR,BTV,806,1,175
2,AA,DFW,BUF,1212,24,8980
2,AA,ORD,BUF,474,1863,210915
2,AA,CLT,BUF,546,2933,386735
2,AA,PHL,BUF,279,1782,112780
2,AA,BNA,BUF,633,4,510
2,AA,DCA,BUF,296,1260,86330
2,AA,BOS,BUF,395,483,51375
2,AA,RSW,BUF,1144,6,1650
2,AA,ATL,BUF,712,2,330
2,AA,CAE,BUF,634,2,280
2,AA,MCI,BUF,870,2,960
2,AA,MEM,BUF,813,1,315
2,AA,RIC,BUF,382,2,100
2,AA,DTW,BUF,241,1,35
2,AA,IAH,BUF,1281,1,695
2,AA,MSP,BUF,735,2,270
2,AA,STL,BUF,674,1,55
2,AA,PHX,BUR,369,1719,159635
2,AA,ABQ,BUR,672,4,750
2,AA,SEA,BUR,937,8,980
2,AA,TUS,BUR,453,22,1840
2,AA,PDX,BUR,817,2,440
2,AA,MAF,BUR,949,1,95
2,AA,AUS,BUR,1241,2,580
2,AA,ELP,BUR,715,1,55
2,AA,MCI,BWI,967,4,1200
2,AA,PHX,BWI,1999,2300,1107080
2,AA,CLT,BWI,361,7266,603130
2,AA,PHL,BWI,90,621,11135
2,AA,IAH,BWI,1235,27,7735
2,AA,SFO,BWI,2457,16,12940
2,AA,MIA,BWI,946,2093,520475
2,AA,ATL,BWI,577,7,965
2,AA,DFW,BWI,1217,3176,947820
2,AA,ORD,BWI,622,1591,241275
2,AA,MSP,BWI,936,8,1540
2,AA,JFK,BWI,184,99,3905
2,AA,SNA,BWI,2307,32,17510
2,AA,AUS,BWI,1342,1,455
2,AA,TPA,BWI,842,5,565
2,AA,SLC,BWI,1865,17,7885
2,AA,JAX,BWI,663,2,410
2,AA,MEM,BWI,787,1,65
2,AA,ORF,BWI,159,1,25
2,AA,SMF,BWI,2395,1,235
2,AA,MCO,BWI,787,1,565
2,AA,IND,BWI,516,1,15
2,AA,PBI,BWI,883,1,345
2,AA,ORD,BZN,1186,162,52850
2,AA,DFW,BZN,1163,481,140425
2,AA,CLT,CAE,88,1918,32580
2,AA,PHL,CAE,523,715,91185
2,AA,DCA,CAE,408,840,80480
2,AA,DFW,CAE,922,907,210825
2,AA,CLE,CAE,517,1,325
2,AA,CLT,CAK,394,2193,201035
2,AA,DCA,CAK,274,318,21270
2,AA,PHL,CAK,335,420,33280
2,AA,ORD,CAK,343,586,46120
2,AA,LGA,CAK,397,325,29285
2,AA,MYR,CAK,518,1,105
2,AA,DSM,CAK,637,1,85
2,AA,CHA,CAK,454,1,75
2,AA,TYS,CAK,378,1,5
2,AA,JAX,CAK,719,2,240
2,AA,STL,CGI,114,43,745
2,AA,CLT,CHA,241,2402,125100
2,AA,DCA,CHA,523,288,37970
2,AA,DFW,CHA,695,928,159240
2,AA,ORD,CHA,501,248,32600
2,AA,EWN,CHA,462,1,55
2,AA,JAN,CHA,338,1,25
2,AA,PHL,CHO,210,589,26845
2,AA,CLT,CHO,245,2886,154860
2,AA,LGA,CHO,305,450,34880
2,AA,ORD,CHO,566,1056,141670
2,AA,SDF,CHO,397,1,95
2,AA,MSY,CHO,878,1,105
2,AA,CLT,CHS,168,4868,176940
2,AA,DCA,CHS,444,1620,209860
2,AA,MIA,CHS,489,1021,118435
2,AA,PHL,CHS,550,1349,174795
2,AA,DFW,CHS,987,1659,413565
2,AA,PVD,CHS,771,6,1080
2,AA,BNA,CHS,439,5,965
2,AA,SEA,CHS,2415,8,7220
2,AA,MSY,CHS,636,5,645
2,AA,PIT,CHS,524,4,230
2,AA,DAB,CHS,263,1,45
2,AA,BUF,CHS,696,1,175
2,AA,MSP,CHS,1087,1,125
2,AA,BWI,CHS,472,1,75
2,AA,STL,CHS,706,1,85
2,AA,XNA,CHS,845,3,995
2,AA,JAX,CHS,192,1,245
2,AA,ORD,CID,196,1311,56455
2,AA,CLT,CID,742,753,137335
2,AA,DFW,CID,685,1257,226525
2,AA,GSO,CID,748,1,1015
2,AA,CHO,CID,748,1,695
2,AA,DCA,CLE,310,427,30235
2,AA,MIA,CLE,1080,791,234285
2,AA,PHL,CLE,363,1744,143430
2,AA,ORD,CLE,316,2565,187265
2,AA,BDL,CLE,476,3,475
2,AA,ORF,CLE,435,6,410
2,AA,CLT,CLE,430,4175,413085
2,AA,LGA,CLE,419,736,75670
2,AA,DFW,CLE,1021,3295,822245
2,AA,MSY,CLE,917,10,3850
2,AA,JFK,CLE,425,165,21155
2,AA,JAX,CLE,753,12,2170
2,AA,ABE,CLE,339,1,55
2,AA,PHF,CLE,412,2,240
2,AA,CHS,CLE,595,3,215
2,AA,RIC,CLE,362,9,445
2,AA,GSO,CLE,380,3,595
2,AA,EWR,CLE,404,1,15
2,AA,BNA,CLE,448,2,500
2,AA,SAV,CLE,641,6,870
2,AA,ALB,CLE,424,1,95
2,AA,STL,CLE,487,1,65
2,AA,SAT,CLE,1240,1,375
2,AA,IAD,CLE,288,1,35
2,AA,OKC,CLE,948,1,75
2,AA,DFW,CLL,164,1197,40385
2,AA,STT,CLT,1520,1623,661105
2,AA,STX,CLT,1562,140,63420
2,AA,MIA,CLT,650,6276,972240
2,AA,AUS,CLT,1032,3970,1000090
2,AA,LAS,CLT,1916,6760,3278490
2,AA,SLC,CLT,1727,1237,508735
2,AA,MKE,CLT,651,2105,340505
2,AA,JFK,CLT,541,4992,639520
2,AA,PDX,CLT,2282,1246,721930
2,AA,SEA,CLT,2279,3871,2159735
2,AA,LAX,CLT,2125,7732,3865880
2,AA,DFW,CLT,936,13732,3001730
2,AA,BOS,CLT,728,10137,1696985
2,AA,SAT,CLT,1095,2985,832955
2,AA,BWI,CLT,361,7014,588100
2,AA,ORD,CLT,599,10334,1428760
2,AA,SFO,CLT,2296,7036,3943280
2,AA,PHL,CLT,449,9402,973270
2,AA,PHX,CLT,1773,11720,4957670
2,AA,EWR,CLT,529,8036,1059600
2,AA,BNA,CLT,328,5141,389205
2,AA,DCA,CLT,331,7821,570425
2,AA,MCI,CLT,808,3569,714725
2,AA,LGA,CLT,544,11932,1594560
2,AA,MSY,CLT,651,5291,843835
2,AA,IAD,CLT,322,3699,269125
2,AA,SMF,CLT,2244,1362,756510
2,AA,PVD,CLT,683,4310,705710
2,AA,PWM,CLT,813,1849,353915
2,AA,SYR,CLT,603,2370,352040
2,AA,SAN,CLT,2077,3415,1749205
2,AA,MSP,CLT,930,3836,869050
2,AA,GRR,CLT,583,915,128215
2,AA,MCO,CLT,468,11010,1278570
2,AA,MEM,CLT,511,4824,591540
2,AA,FLL,CLT,632,7867,1265585
2,AA,DEN,CLT,1337,6662,2233000
2,AA,ALB,CLT,646,2582,407420
2,AA,BUF,CLT,546,2981,397055
2,AA,ATL,CLT,226,5807,288885
2,AA,BDL,CLT,644,6022,1016930
2,AA,XNA,CLT,754,1417,253145
2,AA,PIT,CLT,366,6454,544650
2,AA,OKC,CLT,940,973,221005
2,AA,DTW,CLT,500,4456,520300
2,AA,CID,CLT,742,806,147380
2,AA,GNV,CLT,388,1590,137780
2,AA,PIA,CLT,607,602,91310
2,AA,PBI,CLT,590,5326,727330
2,AA,CHA,CLT,241,2512,129050
2,AA,MSN,CLT,708,1008,170590
2,AA,TPA,CLT,507,9186,1078100
2,AA,RDU,CLT,130,7534,186250
2,AA,JAN,CLT,562,1276,166310
2,AA,RIC,CLT,257,5712,311540
2,AA,BHM,CLT,350,2920,228120
2,AA,IAH,CLT,912,5899,1354315
2,AA,STL,CLT,575,3944,559970
2,AA,EYW,CLT,736,924,181780
2,AA,HPN,CLT,564,1449,194595
2,AA,SJC,CLT,2274,739,411725
2,AA,CHO,CLT,245,3033,161895
2,AA,ABE,CLT,481,1078,116640
2,AA,LYH,CLT,175,2075,77345
2,AA,CHS,CLT,168,4726,163780
2,AA,ORF,CLT,290,4929,305505
2,AA,SJU,CLT,1475,3816,1442210
2,AA,PNS,CLT,488,2253,268695
2,AA,IND,CLT,427,4317,451505
2,AA,MDT,CLT,413,2962,282100
2,AA,CVG,CLT,335,3241,249255
2,AA,AVP,CLT,509,1647,207155
2,AA,CAK,CLT,394,2113,184275
2,AA,RSW,CLT,600,5168,771650
2,AA,PHF,CLT,282,2275,147955
2,AA,MOB,CLT,526,1229,173525
2,AA,CLE,CLT,430,4179,398605
2,AA,ROC,CLT,573,1953,273505
2,AA,SDF,CLT,335,3555,278085
2,AA,JAX,CLT,328,6318,478540
2,AA,MYR,CLT,157,3842,126420
2,AA,OMA,CLT,913,1445,350965
2,AA,SGF,CLT,708,727,127405
2,AA,CMH,CLT,347,3611,285745
2,AA,TYS,CLT,177,2642,94380
2,AA,AGS,CLT,140,2686,77940
2,AA,OAJ,CLT,191,2291,91295
2,AA,FWA,CLT,460,706,76350
2,AA,VPS,CLT,460,2190,229590
2,AA,GSP,CLT,75,2391,34345
2,AA,HSV,CLT,333,1874,149230
2,AA,LEX,CLT,281,1832,112420
2,AA,GSO,CLT,83,2649,42265
2,AA,ILM,CLT,185,5569,205085
2,AA,FAY,CLT,118,2761,61095
2,AA,LIT,CLT,640,1502,230950
2,AA,ROA,CLT,155,2161,66505
2,AA,DAB,CLT,416,1919,167365
2,AA,SRQ,CLT,547,2225,288985
2,AA,SAV,CLT,213,4636,225420
2,AA,TLH,CLT,386,1770,162490
2,AA,MHT,CLT,737,1352,236010
2,AA,EWN,CLT,221,1987,89045
2,AA,EVV,CLT,414,564,53330
2,AA,BTV,CLT,761,948,188710
2,AA,GPT,CLT,577,707,103935
2,AA,TRI,CLT,119,1392,32740
2,AA,MGM,CLT,372,815,69205
2,AA,SBY,CLT,371,635,52375
2,AA,FLO,CLT,99,976,17990
2,AA,DAY,CLT,370,2149,176895
2,AA,AVL,CLT,91,1972,38820
2,AA,MLB,CLT,490,1300,156370
2,AA,HTS,CLT,235,1005,50745
2,AA,HHH,CLT,207,835,39675
2,AA,PGV,CLT,203,1240,55070
2,AA,CRW,CLT,221,1255,57765
2,AA,DSM,CLT,815,1367,286405
2,AA,CAE,CLT,88,1757,28835
2,AA,BTR,CLT,675,1082,182050
2,AA,TUL,CLT,842,924,195340
2,AA,BGR,CLT,921,23,4375
2,AA,RAP,CLT,1322,20,5020
2,AA,LGA,CMH,479,1580,191910
2,AA,DFW,CMH,926,3677,833935
2,AA,JFK,CMH,483,159,21775
2,AA,LAX,CMH,1995,813,405555
2,AA,ORD,CMH,296,3110,231900
2,AA,DCA,CMH,323,2170,150050
2,AA,MIA,CMH,990,763,188915
2,AA,CLT,CMH,347,3449,279525
2,AA,PHX,CMH,1670,1748,709290
2,AA,PHL,CMH,406,2119,197625
2,AA,OAK,CMH,2110,22,12050
2,AA,SBA,CMH,2059,2,790
2,AA,EYW,CMH,1066,3,325
2,AA,ATL,CMH,447,4,770
2,AA,BNA,CMH,337,9,505
2,AA,BHM,CMH,492,3,105
2,AA,MHT,CMH,628,2,170
2,AA,RNO,CMH,1950,3,985
2,AA,GNV,CMH,711,1,85
2,AA,BOS,CMH,640,1,185
2,AA,ORD,CMI,135,1448,38440
2,AA,DFW,CMI,692,324,54360
2,AA,DFW,COS,592,4035,585115
2,AA,ORD,COS,911,10,2200
2,AA,DFW,COU,489,981,113995
2,AA,ORD,COU,315,732,52780
2,AA,DFW,CRP,354,2746,216870
2,AA,PHL,CRW,357,132,10490
2,AA,CLT,CRW,221,1342,63040
2,AA,DCA,CRW,249,342,19230
2,AA,BTR,CRW,767,2,300
2,AA,CHA,CRW,305,1,25
2,AA,CLT,CVG,335,3218,277240
2,AA,MIA,CVG,948,378,81700
2,AA,DFW,CVG,812,2835,585145
2,AA,DCA,CVG,411,841,80175
2,AA,ORD,CVG,264,2222,133210
2,AA,JFK,CVG,589,133,16475
2,AA,LGA,CVG,585,634,95740
2,AA,PHL,CVG,507,1856,228620
2,AA,RDU,CVG,390,1,45
2,AA,SAV,CVG,515,1,115
2,AA,DSM,CVG,505,2,280
2,AA,AVP,CVG,499,2,120
2,AA,MYR,CVG,489,4,620
2,AA,DAB,CVG,711,3,535
2,AA,BTV,CVG,702,2,350
2,AA,ORD,CWA,213,629,29325
2,AA,CLT,DAB,416,1836,196920
2,AA,MHT,DAB,1089,4,1180
2,AA,DTW,DAB,908,15,2825
2,AA,MYR,DAB,335,1,45
2,AA,GSP,DAB,400,2,90
2,AA,LGA,DAY,549,624,87490
2,AA,CLT,DAY,370,2160,185740
2,AA,ORD,DAY,240,1421,80655
2,AA,DFW,DAY,861,2236,468760
2,AA,SAV,DAY,562,7,1195
2,AA,PHL,DAY,477,1247,143725
2,AA,MYR,DAY,520,8,340
2,AA,DCA,DAY,391,1323,135065
2,AA,DSM,DAY,508,1,105
2,AA,ATL,DAY,432,6,810
2,AA,HPN,DAY,559,8,1130
2,AA,STL,DAY,339,1,35
2,AA,JAN,DAY,617,2,480
2,AA,ORD,DBQ,147,948,28200
2,AA,CLT,DCA,331,8145,612835
2,AA,MCO,DCA,759,4611,860195
2,AA,MIA,DCA,919,7070,1685800
2,AA,MYR,DCA,372,135,12045
2,AA,ORD,DCA,612,9311,1355865
2,AA,PHX,DCA,1979,4091,2003865
2,AA,LAX,DCA,2311,2607,1529505
2,AA,XNA,DCA,963,355,79405
2,AA,BOS,DCA,399,11114,1051220
2,AA,PIT,DCA,204,1274,57230
2,AA,CMH,DCA,323,2065,160555
2,AA,ATL,DCA,547,2140,293290
2,AA,ALB,DCA,318,1505,117975
2,AA,DAY,DCA,391,1403,145545
2,AA,PHL,DCA,119,1085,22725
2,AA,BHM,DCA,653,366,61820
2,AA,GSO,DCA,248,871,53405
2,AA,IND,DCA,500,2484,310460
2,AA,ACK,DCA,405,56,6080
2,AA,PBI,DCA,857,1611,340015
2,AA,SAV,DCA,519,131,17015
2,AA,CRW,DCA,249,309,18125
2,AA,STL,DCA,719,1383,240785
2,AA,LAS,DCA,2089,1136,566970
2,AA,JFK,DCA,213,1296,63540
2,AA,LGA,DCA,214,4642,214150
2,AA,MSP,DCA,931,1228,313730
2,AA,CAK,DCA,274,237,18485
2,AA,CHA,DCA,523,267,29445
2,AA,BGR,DCA,590,875,133615
2,AA,DFW,DCA,1192,10792,3126020
2,AA,DTW,DCA,405,1129,110265
2,AA,JAX,DCA,634,2060,357300
2,AA,BNA,DCA,562,1834,355390
2,AA,FLL,DCA,899,2430,553020
2,AA,RDU,DCA,227,1848,100420
2,AA,HPN,DCA,234,1071,56755
2,AA,MSY,DCA,969,2450,590670
2,AA,SDF,DCA,474,1382,163620
2,AA,RSW,DCA,892,1016,229870
2,AA,TPA,DCA,814,3595,779725
2,AA,AUS,DCA,1315,35,12555
2,AA,MEM,DCA,762,1124,213090
2,AA,BUF,DCA,296,1174,84190
2,AA,MCI,DCA,949,1259,291805
2,AA,VPS,DCA,789,51,11245
2,AA,MHT,DCA,406,1554,144100
2,AA,EYW,DCA,1023,202,50050
2,AA,BTV,DCA,437,1635,199855
2,AA,GSP,DCA,396,807,75065
2,AA,DSM,DCA,897,375,84295
2,AA,PVD,DCA,356,2468,222290
2,AA,SYR,DCA,298,1350,91210
2,AA,PNS,DCA,816,416,81880
2,AA,PWM,DCA,482,1996,219180
2,AA,TYS,DCA,437,701,74385
2,AA,BDL,DCA,313,2084,143140
2,AA,JAN,DCA,860,304,63590
2,AA,SRQ,DCA,851,525,110685
2,AA,CLE,DCA,310,357,26745
2,AA,CAE,DCA,408,801,88435
2,AA,ROC,DCA,296,787,47635
2,AA,SAN,DCA,2276,108,68790
2,AA,ORF,DCA,142,983,28905
2,AA,CHS,DCA,444,1659,170885
2,AA,AGS,DCA,468,62,7290
2,AA,RNO,DCA,2273,2,1010
2,AA,SEA,DCA,2329,7,2815
2,AA,HSV,DCA,613,1141,155005
2,AA,ILM,DCA,319,25,1815
2,AA,GRR,DCA,524,157,20365
2,AA,CVG,DCA,411,754,79210
2,AA,LAN,DCA,479,297,31055
2,AA,IAH,DCA,1208,4,1340
2,AA,MDT,DCA,94,2,30
2,AA,MVY,DCA,383,34,2820
2,AA,FAT,DCA,2318,2,1490
2,AA,PHX,DEN,602,4337,614645
2,AA,DFW,DEN,641,10173,1625065
2,AA,MIA,DEN,1709,1949,774035
2,AA,PBI,DEN,1679,11,5015
2,AA,LAX,DEN,862,2524,591780
2,AA,ORD,DEN,888,5212,1151760
2,AA,CLT,DEN,1337,6585,2240555
2,AA,SAN,DEN,853,40,7080
2,AA,PHL,DEN,1558,2196,881080
2,AA,FLL,DEN,1703,32,15090
2,AA,RNO,DEN,804,2,610
2,AA,BOS,DEN,1754,9,4525
2,AA,SEA,DEN,1024,10,2540
2,AA,PDX,DEN,991,4,1870
